height,width,depth,weight,color,quality
1.03062,1.04299,0.93384,0.69335,10,1
1.02059,0.94674,0.98419,0.54381,1,0
1.08858,1.01633,0.94546,0.57156,5,0
1.07585,0.94619,0.96703,0.67037,7,1
0.95187,0.92134,1.05007,0.70577,10,1
1.05507,0.94171,1.05291,0.53655,5,0
0.90351,0.97595,1.09193,0.59952,6,0
0.96278,1.09555,0.97663,0.60935,2,0
1.07635,1.00714,1.01005,0.69621,2,1
0.9215,0.93881,1.0016,0.53748,7,0
0.99951,0.93257,1.01818,0.57406,7,1
0.99241,0.96115,0.94033,0.74785,4,1
0.94938,0.93241,1.09991,0.75107,6,0
0.92862,0.94191,1.0609,0.77469,9,0
0.97785,0.94936,0.97385,0.75763,3,1
1.07929,1.08194,0.96394,0.69219,7,0
0.98663,1.06988,1.07716,0.66373,4,1
1.05055,1.00204,1.0566,0.51606,8,0
0.93941,1.07185,1.00047,0.7057,6,1
0.92867,1.02643,1.06747,0.69782,10,1
1.04102,0.93591,0.96628,0.50814,4,0
1.05139,1.02606,1.04515,0.77036,3,1
0.93898,0.97112,0.93226,0.74653,7,1
1.01599,0.99569,0.99439,0.62952,8,1
0.94215,0.9228,1.07896,0.6736,3,1
1.0889,0.94936,0.93912,0.72855,10,0
0.9209,0.93918,1.01607,0.65783,5,1
1.04243,0.95123,0.92897,0.67953,3,1
0.93602,1.02588,1.02179,0.73485,9,1
1.08756,1.02233,0.93199,0.55638,9,0
1.03052,0.90349,1.08841,0.76018,10,0
0.96014,0.92816,0.96762,0.55699,10,1
0.90686,1.08865,0.98931,0.51604,6,0
1.06645,0.97179,0.98743,0.54028,3,1
0.93946,1.05496,1.03652,0.54658,5,0
0.93737,1.0276,0.90924,0.74523,6,0
0.93087,0.99697,1.06411,0.65092,7,1
1.09616,1.04815,1.04787,0.5983,10,0
1.06984,0.90335,0.95607,0.74476,5,0
1.01762,0.92244,1.01984,0.61692,9,1
0.96845,0.98111,0.96357,0.69881,3,1
0.95943,1.02852,1.04099,0.68799,5,1
1.07585,0.99693,1.08248,0.5185,4,0
0.95141,1.08081,1.06795,0.64223,8,0
1.02611,1.04802,0.94187,0.61279,10,1
0.96981,1.06328,1.07689,0.71726,6,1
1.07664,0.97396,1.05269,0.73118,10,1
1.02581,0.99221,0.93389,0.76481,3,1
0.91652,1.07054,1.00622,0.51345,5,0
1.02972,0.97086,0.99439,0.68222,2,1
0.98022,1.07094,1.03278,0.59756,1,1
0.9512,1.01711,0.95743,0.79349,6,0
1.02234,0.98483,1.01717,0.62279,5,1
1.09821,1.017,0.92031,0.71991,3,1
0.96512,0.91667,1.05495,0.74167,4,0
1.02749,1.01336,0.92427,0.65288,1,1
0.96315,1.08171,0.96217,0.68294,3,1
1.08652,1.09097,0.91833,0.53139,1,0
0.99006,1.00852,0.96184,0.59042,1,1
0.99687,0.96348,0.9469,0.63259,4,1
1.04817,1.03446,0.91356,0.5999,10,0
1.06492,0.95041,0.90191,0.7409,6,0
1.02935,0.9732,1.04459,0.69414,2,1
1.03933,0.90776,1.04864,0.79721,5,0
1.04457,0.95711,1.05121,0.69632,2,1
1.03257,1.01487,0.92908,0.62974,5,1
0.94036,1.01254,1.03209,0.79772,10,0
1.01812,1.00571,0.95978,0.54688,4,0
0.91835,0.98727,0.99091,0.79381,7,0
1.00201,0.95673,1.04139,0.64053,2,1
0.92416,1.05184,0.95067,0.65806,9,1
0.92634,1.06984,1.05632,0.6867,8,1
1.01092,1.05448,1.01987,0.79653,5,0
0.96797,0.91948,0.96752,0.67689,6,0
1.06431,0.95354,1.05784,0.53514,3,1
0.91393,1.04637,0.94855,0.59905,7,0
0.92848,1.03175,0.98687,0.77607,9,0
1.07321,1.09856,0.9532,0.65364,9,0
1.05377,0.91231,1.0343,0.69844,1,0
1.04496,1.00202,0.99373,0.62426,1,1
1.04576,0.96152,0.93843,0.73458,10,1
0.92343,1.02198,1.09072,0.7173,4,0
1.09554,1.02362,1.05317,0.70591,2,0
0.91076,1.09652,0.90752,0.73067,5,0
1.04162,1.01755,0.90447,0.55633,7,0
1.01063,0.91799,1.02917,0.6547,7,0
0.90441,0.94069,1.01514,0.5204,3,1
1.08341,0.92455,1.04286,0.66446,5,0
0.98989,0.981,0.99064,0.60523,9,1
0.93094,1.06031,1.04576,0.71308,6,1
1.01205,1.01191,0.94637,0.54492,10,0
1.09781,0.90916,0.92715,0.68254,8,0
0.92663,0.96828,1.02569,0.60928,4,1
1.01126,1.09991,0.9782,0.52024,5,0
1.0071,0.93976,1.04146,0.6215,7,1
0.96024,1.06822,0.95122,0.61885,4,1
0.91265,0.96905,1.01206,0.57224,5,0
1.09697,1.07294,1.01592,0.77538,8,0
0.92381,0.95004,0.94305,0.76689,2,0
0.92226,1.05477,1.08828,0.68479,8,0
1.02781,1.08384,1.03432,0.72977,2,0
1.0242,0.9856,1.01571,0.58524,10,1
0.9322,0.9102,0.95039,0.66533,3,1
1.05896,0.90643,0.98211,0.61908,4,0
0.98818,0.9897,0.98803,0.57239,8,1
1.08337,1.00428,0.92177,0.6224,5,0
0.97566,0.96329,1.09569,0.76651,2,0
0.92311,1.04711,1.02006,0.59009,6,1
0.93023,0.95711,1.02069,0.75072,2,0
0.91602,0.99256,0.99697,0.70323,2,0
1.04874,1.02496,0.96888,0.52821,5,0
1.06521,0.90942,0.99624,0.73132,6,0
1.04053,1.09526,0.99761,0.74394,9,0
1.05047,1.03465,0.94887,0.7648,1,0
0.96597,1.09963,1.08139,0.67616,6,0
0.97047,0.90109,1.07457,0.75146,3,1
1.08706,1.05496,1.03805,0.76085,1,0
1.09094,0.96976,1.09872,0.64231,3,1
0.95633,0.9162,0.94814,0.75473,9,0
1.04391,0.97916,1.08014,0.79845,1,0
0.97129,1.05012,0.95125,0.57077,2,1
1.07351,1.00141,0.92802,0.76694,4,0
0.92677,0.9246,0.98745,0.50545,8,0
0.98895,0.96078,0.93645,0.52404,3,1
1.03985,0.90469,1.06195,0.68612,7,0
0.90465,1.09295,1.0453,0.53286,1,0
0.97901,1.09291,0.93714,0.64765,6,0
1.04103,0.97952,0.91599,0.66661,9,0
1.08677,0.94744,1.02745,0.73948,3,1
1.04801,0.93305,1.08081,0.73293,4,0
0.98601,1.03751,0.988,0.76269,5,0
1.01593,1.03185,0.99027,0.78335,6,0
0.98033,0.93625,1.05435,0.74709,5,1
1.01422,0.97454,0.96644,0.56107,3,1
1.03241,1.07742,1.04913,0.74555,8,1
0.93389,1.01028,0.92219,0.71551,3,1
1.01984,0.91931,1.09243,0.79542,8,0
1.01282,1.07184,0.94743,0.59361,3,1
1.08187,0.93298,1.06262,0.5904,2,0
1.0966,1.00948,1.08965,0.51064,7,0
0.97215,0.90519,0.97237,0.61328,2,0
0.97392,0.9299,0.95949,0.78736,10,0
0.90786,0.95894,1.02094,0.62056,2,0
1.08817,0.94932,1.03199,0.53286,1,0
1.00301,0.96125,1.03257,0.5931,3,1
0.91899,1.00656,0.93229,0.50212,4,0
1.03057,1.05601,0.93821,0.65135,2,1
1.08928,1.01209,1.03811,0.68367,8,0
1.05665,1.09317,0.92287,0.66459,6,0
0.92983,1.03125,0.95485,0.73647,7,1
1.00739,0.92232,0.91876,0.73804,8,0
0.98884,0.96632,0.93724,0.5932,3,1
0.90422,0.90119,0.91002,0.65089,1,0
1.06788,0.95808,1.08416,0.67774,10,0
0.92251,1.03322,1.05069,0.74109,2,1
0.98381,0.91765,1.0264,0.62805,7,0
0.91563,1.0202,1.05717,0.59418,3,1
0.98039,0.93635,0.95882,0.76819,2,0
0.92438,0.93074,1.06131,0.71576,6,1
0.91934,1.0066,0.96938,0.53384,2,0
1.04154,1.07874,0.98175,0.59246,6,1
1.06046,1.0851,0.95332,0.6677,7,0
1.05978,1.03038,1.00917,0.76964,2,0
1.0831,1.09141,1.00463,0.50322,2,0
1.08943,0.93999,0.951,0.61651,1,0
0.99046,0.923,1.0765,0.65141,10,1
0.98062,0.91315,1.04212,0.72697,2,0
1.08391,0.93085,0.9673,0.69658,3,1
0.95758,1.0811,1.02556,0.75479,9,0
0.91986,0.99232,1.07069,0.56181,8,0
0.94289,1.02372,0.92403,0.61515,3,1
1.08697,0.95409,0.98305,0.72027,10,0
1.08594,1.00693,1.03339,0.77837,10,0
1.05514,0.92564,0.94226,0.53445,2,0
0.96962,0.99245,0.94316,0.53324,1,0
1.09406,1.01313,1.00742,0.75927,4,0
1.06817,0.98372,0.93085,0.77547,2,0
0.97972,1.02491,1.08921,0.51908,2,0
0.90725,1.03347,1.00663,0.67366,1,0
1.04602,1.05877,1.08817,0.57001,2,0
1.01088,0.97879,0.97071,0.69928,1,1
1.05337,1.02505,1.08367,0.70092,8,0
1.03729,1.06032,0.94079,0.76621,9,0
1.06549,0.91058,1.02631,0.73979,10,0
0.98145,0.99028,1.08027,0.53937,5,0
1.08624,0.99726,0.96532,0.61507,7,0
1.01265,0.91945,1.05837,0.73512,6,0
1.04264,0.90174,0.93151,0.62776,10,0
1.05322,0.94894,1.08432,0.6942,10,0
0.9676,0.95369,0.98568,0.55243,7,1
0.92165,0.92779,0.93704,0.62128,9,1
1.09125,1.0891,1.02919,0.70421,9,0
0.98624,1.06019,1.02197,0.6212,2,1
0.98741,0.99744,1.00284,0.67824,2,1
0.98264,1.00378,0.97591,0.62279,7,1
0.9248,1.05689,0.97352,0.57956,1,1
1.00904,1.04703,0.90311,0.74134,4,0
1.01489,0.9156,0.9911,0.54472,9,0
0.98331,0.98827,0.96417,0.69007,9,1
0.96287,0.99959,0.91906,0.77481,8,0
1.02325,0.96134,0.95887,0.54184,8,0
1.02452,1.07007,1.06158,0.67517,1,1
0.9077,0.99455,0.96652,0.62181,4,0
1.03403,0.97508,0.90985,0.56357,10,0
1.06189,1.08461,0.95669,0.68741,8,0
1.03246,1.09565,1.02776,0.75902,6,0
1.07092,0.99137,0.91573,0.54852,4,0
1.08293,1.08298,1.01182,0.75302,4,0
1.01802,1.00819,0.94282,0.64373,6,1
0.99935,0.94744,1.07381,0.64588,5,1
1.0249,0.90344,0.9676,0.60688,6,0
1.05135,1.05322,0.95079,0.64542,7,1
0.97454,1.08368,0.98956,0.66304,2,0
1.05044,1.04731,1.05315,0.53223,3,1
0.98416,1.06123,0.90789,0.77951,4,0
1.05696,1.04945,1.07854,0.60716,3,1
1.09038,0.99502,0.92136,0.57017,9,0
1.02145,0.96504,1.09819,0.50547,10,0
0.95107,0.94064,0.95506,0.74457,9,1
0.97092,1.03737,0.9761,0.50672,8,0
0.99213,1.07235,0.9297,0.51048,6,0
0.94194,1.06701,1.02345,0.74548,10,1
0.92068,0.95072,1.0929,0.70116,7,0
1.00279,1.09628,1.0532,0.70071,1,0
0.96614,1.00146,0.96313,0.62234,9,1
0.92356,0.96043,1.01355,0.59462,3,1
1.04811,0.95382,0.9365,0.65871,6,1
0.94241,0.99749,0.92215,0.64957,9,1
0.95767,0.96284,0.95693,0.61227,3,1
1.01608,0.97991,1.09977,0.77345,5,0
0.97674,0.90462,0.95085,0.65761,6,0
1.02977,1.05629,0.97191,0.61492,6,1
1.07178,0.9183,1.0779,0.71184,10,0
1.02923,0.99919,0.997,0.76222,4,0
0.90687,1.08427,0.95796,0.55579,5,0
0.92131,1.08477,0.97648,0.63501,4,0
1.08329,1.09227,1.06614,0.54896,10,0
0.9788,1.05244,1.08745,0.51345,9,0
0.97025,0.99657,0.96576,0.76996,1,0
0.92379,0.95822,0.96773,0.72353,1,1
0.90654,1.0512,1.04088,0.62378,3,1
1.08393,1.0889,0.99494,0.56224,10,0
1.00863,1.02105,0.96949,0.67712,9,1
0.9917,1.06898,1.06582,0.58171,8,1
0.90835,0.96636,0.90362,0.52448,6,0
0.9648,0.9683,1.07005,0.72527,2,1
1.01589,1.08538,1.08804,0.63621,10,0
1.01041,1.09819,1.03054,0.68855,4,0
1.00727,0.95821,0.97666,0.71538,7,1
1.01412,0.93103,0.96369,0.68866,4,1
1.00961,1.03163,0.97484,0.60457,10,1
1.02417,0.95512,1.01011,0.54338,6,0
0.90075,0.92232,1.00876,0.57583,8,0
1.02032,0.98638,1.00767,0.7113,9,1
1.07642,0.90691,0.91775,0.56292,4,0
1.00863,1.06303,1.01489,0.55571,4,1
1.03583,1.07579,1.03692,0.67685,7,1
0.90555,1.0302,1.04289,0.74294,7,0
0.97395,0.9877,1.0027,0.79859,3,1
1.06767,1.09624,0.91071,0.74337,3,1
1.02237,0.99681,1.01587,0.77439,6,0
1.06019,1.0075,0.93656,0.51587,5,0
1.01918,0.9607,0.90701,0.69341,3,1
0.97133,0.94578,0.98568,0.76094,5,0
1.0589,1.01016,0.92784,0.68564,1,1
0.93038,1.05458,0.95121,0.618,8,1
1.09798,1.00253,1.03723,0.6746,9,0
1.05688,1.04748,0.94783,0.53574,2,0
0.97847,0.90597,0.99977,0.58326,3,1
1.07941,0.93655,1.01474,0.74268,7,1
1.00027,0.91574,0.98571,0.5192,4,0
0.97897,0.93439,1.09273,0.52263,3,1
1.0715,1.0874,1.07318,0.59662,8,0
1.04864,1.01341,1.08208,0.58426,8,0
0.98896,1.08521,0.93956,0.70515,8,0
0.96036,0.97684,1.01877,0.65873,3,1
1.09081,0.93703,0.95305,0.62182,1,0
0.93214,0.92935,1.02521,0.59076,1,1
1.01642,0.95424,0.91627,0.66302,6,0
1.08701,1.00323,1.02481,0.79533,1,0
1.09251,1.08039,1.06157,0.69501,2,0
0.9626,1.08281,1.06303,0.53505,1,0
0.97188,1.03412,0.93991,0.75646,8,0
1.06393,1.00916,0.96607,0.72822,10,1
1.08931,1.03763,0.9999,0.73336,2,0
1.08605,0.92734,1.00071,0.7312,8,0
1.08243,0.98401,0.95116,0.58624,3,1
1.02888,1.03365,0.92623,0.65441,5,1
1.05566,1.03337,1.06616,0.59495,2,1
0.93591,0.93587,1.03176,0.51262,3,1
0.94778,1.05329,1.00981,0.63916,3,1
0.93963,1.09071,0.91014,0.76955,9,0
1.00205,0.91424,0.9002,0.55565,3,1
1.04936,0.99534,1.07591,0.58198,6,1
1.01979,0.98935,1.03242,0.69503,6,1
1.00464,1.03247,0.95396,0.70336,2,1
0.94879,1.0784,0.97754,0.50042,5,0
0.94544,0.9064,0.92128,0.62818,4,0
0.94899,0.91478,1.03692,0.52462,7,0
0.90453,0.99124,0.92474,0.77522,4,0
1.02621,0.97339,1.08874,0.74923,6,0
1.03865,1.03249,0.906,0.78338,6,0
1.01924,1.09978,0.91333,0.60605,2,0
1.03221,1.03648,1.00735,0.60894,6,1
0.95765,1.02472,0.98016,0.55928,5,1
1.0714,1.07177,0.95331,0.7063,3,1
1.04747,1.00518,1.01031,0.59272,9,1
1.07024,0.90622,0.98664,0.77729,7,0
0.94714,0.98074,1.04363,0.65621,10,1
1.00594,1.08943,1.09487,0.74409,7,0
0.97311,1.02314,1.08275,0.79922,8,0
0.91425,1.00096,0.9293,0.50696,2,0
1.05152,0.94503,1.02529,0.68381,4,1
0.98638,1.06708,1.06154,0.79788,10,0
1.03048,0.96374,0.93918,0.75864,2,0
0.92381,0.91792,0.91728,0.57016,4,0
1.08038,0.99343,0.93836,0.69924,6,0
0.95721,1.03157,1.00547,0.69418,5,1
1.09089,1.00013,1.06268,0.77504,10,0
1.07979,0.92708,0.98235,0.71081,7,1
1.06093,1.06765,1.06264,0.60655,6,1
1.08027,1.09089,1.02435,0.78126,10,0
0.93363,1.04217,1.06458,0.67124,8,1
0.9187,1.08985,0.9696,0.75554,3,1
0.91876,1.08687,1.09006,0.61362,9,0
0.90291,1.07745,1.03434,0.57797,4,0
0.95572,0.91673,0.92202,0.7113,9,0
0.9145,1.06987,0.95846,0.54556,1,0
0.98617,0.91808,0.96151,0.55885,2,0
0.92321,1.07392,0.94759,0.62226,1,1
0.98251,0.93527,1.00657,0.57231,3,1
0.97071,0.92822,0.9679,0.50141,7,0
1.02353,0.9635,1.0227,0.58381,8,1
1.01041,0.90582,0.9379,0.53269,5,0
0.99188,0.91981,0.97944,0.73075,3,1
1.0844,1.04896,0.90454,0.77043,2,0
1.04948,1.05528,1.01834,0.60499,10,1
0.90997,0.9196,1.03286,0.66951,6,0
1.07693,0.95376,0.94327,0.73304,6,1
0.91458,0.99377,1.02673,0.54431,8,0
1.01976,1.00456,0.91804,0.65791,10,0
0.97969,1.0021,1.07588,0.72823,2,1
0.95094,1.02461,0.98877,0.64931,7,1
1.05789,1.08,0.90681,0.72066,5,0
1.02923,0.93703,1.06384,0.71764,8,1
1.08514,0.97734,0.95448,0.77279,2,0
0.96695,0.97375,1.04838,0.75703,3,1
0.9895,1.02756,1.09756,0.7683,1,0
1.02165,0.93931,0.98056,0.73776,10,1
0.98742,1.01368,1.02087,0.65405,4,1
0.98577,0.98063,1.00842,0.75608,2,0
0.97671,1.04149,1.03474,0.72659,3,1
1.07954,0.92923,0.90701,0.71447,4,0
0.9205,1.02315,1.0264,0.58167,6,1
1.02826,0.90678,0.96902,0.61729,3,1
0.98418,0.96462,0.99942,0.57167,3,1
1.02859,0.99659,0.9229,0.56565,2,1
1.02212,1.04428,1.02469,0.56148,2,1
1.04718,1.08238,0.9177,0.68936,4,0
0.97488,1.04727,0.99505,0.68196,3,1
1.02823,0.90536,1.09123,0.71223,4,0
0.97024,1.02206,0.90623,0.74705,6,0
0.96099,0.96978,0.90721,0.66562,2,0
1.07378,0.94577,1.00356,0.59908,5,1
1.06285,0.93695,1.07912,0.71271,2,1
1.08089,1.04044,0.91945,0.79587,1,0
0.97266,1.01494,0.97836,0.79634,10,0
1.05847,1.09121,1.01919,0.55105,8,0
1.07144,1.09927,1.03082,0.78969,3,1
0.90617,1.03743,0.91482,0.74421,3,1
0.9453,0.9423,1.05283,0.61571,6,1
0.91396,1.05968,0.94739,0.5799,10,0
0.99877,0.99621,0.90887,0.66628,9,0
0.9776,1.04932,0.95558,0.63012,3,1
0.99666,1.07346,1.09643,0.54532,4,0
0.9932,1.02039,0.91739,0.59808,3,1
0.9099,1.0799,1.0339,0.60231,8,0
1.09561,0.96199,0.94661,0.6765,9,0
0.96439,0.99967,1.05584,0.59713,10,1
0.92576,1.08388,0.98799,0.66021,5,0
1.00509,1.05319,0.93077,0.50967,6,0
0.97984,0.97761,0.94604,0.74618,10,1
1.09424,0.95067,1.0954,0.69369,10,0
0.96373,1.0043,1.08732,0.75801,9,0
1.06267,0.95322,0.95822,0.60239,5,1
1.06755,1.09234,0.92441,0.74802,6,0
1.03194,0.93573,1.02628,0.75704,4,0
0.92315,1.07811,0.99106,0.50915,2,0
0.9391,0.97303,0.91596,0.6782,7,0
1.0397,0.9385,1.00909,0.54522,4,0
0.95956,0.95679,1.04369,0.72187,1,1
1.01919,1.08078,0.93717,0.66314,1,0
1.08382,0.96484,0.99573,0.63394,5,0
0.95129,0.93091,1.0402,0.55108,9,1
0.94487,1.03741,0.93322,0.6353,6,1
0.90919,1.00349,0.97835,0.65185,3,1
1.07142,0.96635,0.94249,0.63943,1,1
0.99836,1.07673,1.09968,0.65408,5,0
0.97925,0.94955,1.0726,0.59309,8,1
0.97391,1.01617,1.08942,0.66279,3,1
1.05787,1.01167,0.9504,0.60262,4,1
0.90604,0.93575,0.93794,0.75644,1,0
0.95151,0.99271,1.04991,0.53946,1,0
1.0668,1.07958,0.97741,0.71603,2,1
1.02555,0.95876,1.09244,0.78774,7,0
1.00769,1.0199,1.08631,0.57926,9,0
0.93726,0.90144,0.97494,0.54574,4,0
0.9586,1.01085,0.90104,0.6015,2,0
1.04656,1.05682,0.98406,0.62146,10,1
0.9824,1.02377,1.07487,0.51348,6,0
1.06384,1.0246,1.0594,0.70028,10,1
1.02621,0.92126,0.94607,0.69194,2,1
0.98411,1.0874,1.0912,0.50821,8,0
1.05072,0.96578,1.09708,0.55494,2,0
1.06005,0.90413,1.0625,0.74179,4,0
1.08018,0.91457,0.9473,0.77912,4,0
1.08281,0.93204,0.9215,0.7609,4,0
1.03815,1.00564,1.0381,0.63969,9,1
1.02353,0.97156,1.01365,0.5601,10,1
0.90968,0.93486,1.05474,0.626,2,0
0.92984,1.04139,0.96615,0.59606,2,1
1.08777,1.05587,0.90034,0.57312,10,0
1.05463,0.93257,0.92702,0.79865,6,0
1.0593,0.9237,1.07756,0.66699,5,1
0.94424,0.98193,0.96527,0.58028,8,1
1.0582,0.93226,0.91222,0.60954,9,0
1.06937,1.0067,0.97603,0.5387,6,0
0.95635,0.97236,0.99139,0.50493,2,0
0.91924,1.07245,0.93635,0.77963,2,0
0.91075,0.95407,0.92729,0.50902,7,0
1.00863,0.97723,1.09328,0.64835,4,0
1.06724,0.93436,0.97898,0.73348,10,1
1.05729,1.05174,0.94702,0.55554,5,1
1.04793,0.91926,1.08877,0.77871,7,0
1.09939,1.07257,1.05823,0.52986,8,0
1.0852,1.00652,0.987,0.7124,9,0
1.0391,1.00915,1.07355,0.57944,10,1
1.02927,1.02655,1.0324,0.65804,3,1
1.0322,0.93955,0.90469,0.74519,10,0
0.92066,0.95496,0.96281,0.54206,6,0
0.92562,1.09718,0.93018,0.52514,6,0
0.94027,1.07133,1.0834,0.76877,4,0
1.01941,0.90002,0.9431,0.72001,8,0
0.97139,0.9321,0.98341,0.6936,8,1
0.94257,0.93648,1.02833,0.78953,9,0
0.97124,0.97946,0.9793,0.53916,7,0
0.92149,0.99913,0.98297,0.51416,9,0
1.0321,1.06032,1.04145,0.56698,10,1
0.90049,0.937,0.95686,0.54671,4,0
1.05712,0.90946,1.01344,0.71732,2,0
1.033,1.05084,1.00399,0.57508,8,1
0.97747,0.98612,1.06587,0.77846,8,0
0.9329,1.05466,0.94233,0.52766,8,0
1.09654,1.03642,1.09147,0.75337,10,0
0.98024,1.07612,0.91074,0.70198,1,0
1.07729,0.95209,1.01753,0.79542,10,0
1.05795,1.09255,0.93198,0.68264,6,0
1.06637,1.05625,1.04395,0.51247,3,1
0.96258,1.06495,1.01237,0.73807,7,1
0.957,1.0354,0.92572,0.54054,9,0
0.9679,0.92949,1.06977,0.76803,1,0
1.04846,0.94146,0.93822,0.58473,7,1
1.03993,1.05203,0.97126,0.53688,9,0
1.08281,1.0818,0.93872,0.75409,8,0
0.91963,1.05715,0.93262,0.53517,9,0
1.0413,1.03218,1.09183,0.62682,4,0
0.96557,1.03712,1.03962,0.54008,7,0
0.95739,0.9687,1.06338,0.64841,10,1
0.96528,0.95351,1.06752,0.63347,9,1
0.95998,1.04448,0.93886,0.59849,9,1
1.09945,1.06704,1.08693,0.6101,4,0
1.02169,0.9438,1.08018,0.55369,2,0
1.03549,1.04823,1.0319,0.6074,9,1
0.94398,0.98817,0.96811,0.71025,10,1
0.99166,1.07213,0.96362,0.52857,7,0
1.06349,0.9667,0.97346,0.60038,7,1
0.98757,0.91034,0.91878,0.52311,10,0
1.01221,1.07181,0.92944,0.54477,8,0
1.08492,1.01715,0.93088,0.54496,6,0
1.09137,1.08423,1.0914,0.70022,9,0
1.05836,1.09606,1.05387,0.73916,10,0
0.9087,0.91774,0.94425,0.73561,4,0
0.96924,1.00139,1.05422,0.58007,3,1
0.91764,1.00354,1.0028,0.70651,4,0
0.91964,0.94648,1.09556,0.5135,9,0
0.98623,0.91129,1.01849,0.73036,4,0
1.02573,0.98699,0.90317,0.57554,3,1
0.97527,0.96859,1.09133,0.54582,6,0
1.06731,1.06922,1.03188,0.61289,8,1
0.9487,0.90902,1.03445,0.59531,4,0
1.00142,0.964,0.98813,0.52149,7,0
0.90225,1.08346,1.06085,0.71094,8,0
0.96917,1.08512,1.05689,0.58903,8,0
0.98126,0.92146,0.95461,0.51417,2,0
0.99534,1.00623,1.06507,0.50318,5,0
0.99884,1.07609,1.03239,0.57123,10,1
1.03818,0.99218,1.09719,0.52483,2,0
0.98288,0.94442,1.09736,0.53658,9,0
0.92911,1.031,1.01878,0.5444,6,0
1.09815,0.96482,0.97762,0.75937,6,0
1.01456,0.91066,0.90695,0.50387,3,1
1.08093,0.98651,0.92115,0.52439,8,0
1.00789,0.98592,1.068,0.54505,4,0
1.01474,1.00018,1.006,0.66256,6,1
1.06379,1.06339,1.04423,0.50165,2,0
0.94874,1.08216,0.97003,0.76775,8,0
1.0096,0.99426,0.9175,0.69831,10,0
1.09937,0.90902,1.08238,0.53428,1,0
0.97614,1.0982,0.93956,0.67497,4,0
1.05304,0.99428,0.9348,0.59198,1,1
1.08512,1.05859,0.96123,0.71118,9,0
1.06489,0.92317,0.99432,0.51118,10,0
0.93506,0.97039,0.95671,0.70015,7,1
0.97669,1.0953,1.09652,0.66872,3,1
0.95,0.90156,1.0128,0.76121,1,0
0.90929,1.04683,0.93907,0.7028,2,0
1.0085,1.07856,1.06752,0.5146,10,0
1.09245,0.94588,1.09381,0.73852,10,0
1.00175,1.05131,1.04348,0.74068,3,1
1.07034,1.0135,0.97053,0.55803,6,1
1.06214,0.90431,1.01544,0.56912,6,0
1.0633,0.97042,1.08905,0.69752,5,0
1.04604,1.08131,0.97758,0.66915,7,0
0.97881,0.97026,1.01752,0.78189,10,0
0.97404,0.96286,1.03623,0.50035,1,0
1.09088,0.948,1.04273,0.71702,5,0
1.02667,0.96323,0.90497,0.52332,5,0
0.99886,1.03092,1.04072,0.75041,6,0
1.06089,1.07873,1.00409,0.55727,5,1
1.07221,1.00587,0.99345,0.57766,3,1
0.96078,0.97827,1.02527,0.78961,5,0
0.97262,1.05549,1.08595,0.67164,2,0
0.97191,0.9344,0.93636,0.79345,6,0
1.04176,0.90811,1.08652,0.53373,8,0
0.9877,0.94807,0.93914,0.54907,10,0
0.9889,0.9284,1.06146,0.71316,7,1
0.90036,1.09016,0.9148,0.7842,1,0
0.92603,0.91808,0.97794,0.69711,10,0
0.96105,1.05734,0.91192,0.56148,4,0
0.96257,0.96232,0.95602,0.53139,2,0
1.05603,1.07182,0.99754,0.76055,10,0
1.04682,1.07326,0.95096,0.54884,6,0
1.09937,1.04918,1.03021,0.54396,5,0
0.91226,1.09696,1.03527,0.51928,7,0
0.96243,0.94042,1.00227,0.5915,9,1
1.09453,1.02421,0.94378,0.5543,7,0
1.05097,1.09216,1.0557,0.60587,10,0
0.9034,1.02802,0.9785,0.54121,5,0
1.0304,1.04978,0.9933,0.79576,3,1
0.91416,0.98668,0.91801,0.70203,5,0
0.90318,1.09667,0.98344,0.63775,3,1
1.01857,1.0927,1.0233,0.55957,3,1
0.90929,1.0597,1.02473,0.72168,1,0
0.97791,0.9387,1.03808,0.53453,4,0
0.9645,1.08159,1.01399,0.58118,10,0
0.92639,0.90029,1.02907,0.51773,1,0
1.03036,1.03141,1.04168,0.54177,10,0
1.04244,1.06929,1.05644,0.5072,9,0
0.96415,0.98515,1.06536,0.53235,7,0
1.0708,0.98727,0.98989,0.74429,8,1
1.03423,0.94404,1.03229,0.6288,6,1
1.02167,0.94934,1.01634,0.53857,5,0
0.98305,0.90584,0.92912,0.64872,6,0
0.95004,0.90434,1.09768,0.59608,7,0
0.94494,0.94767,1.06234,0.63486,9,1
0.95187,1.0914,1.09091,0.55468,10,0
0.92701,1.07091,1.03446,0.68516,7,1
1.05018,1.0998,1.04137,0.53104,1,0
0.91211,1.05861,1.02243,0.7815,9,0
0.99707,1.02428,1.05097,0.75706,1,0
1.00319,1.06326,0.94255,0.5122,8,0
0.93669,0.93201,1.0646,0.54189,1,0
0.96263,1.00272,1.04118,0.59958,9,1
0.93654,1.06398,0.9932,0.67919,5,1
0.96592,0.98167,1.05379,0.76704,2,0
1.06122,0.98601,1.01713,0.63197,1,1
0.90367,1.08867,0.91655,0.71359,7,0
1.06494,0.96185,1.09247,0.73816,1,0
1.03357,0.92138,0.9296,0.59007,10,1
1.0,1.04641,1.02178,0.50025,2,0
1.01135,0.99678,0.90869,0.65115,4,0
0.91997,0.91189,1.00865,0.79867,6,0
1.06919,0.95556,0.96105,0.76763,6,0
